file,avg_tfidf_finneg,avg_tfidf_h4n,doc_length,filing_date,cik,conml,gvkey,permno,excess_return_3d
20241030_10-Q_edgar_data_916076_0000950170-24-118821_1.txt,1.0395090209545613e-07,3.49344240167502e-07,1966504,2024-10-30,916076,Martin Marietta Materials Inc,029733,80204.0,0.003442562292931939
20241030_10-Q_edgar_data_920522_0000920522-24-000092_1.txt,3.66765952196943e-07,2.3608546791073127e-07,1740946,2024-10-30,920522,Essex Property Trust Inc.,030293,80681.0,-0.019126203984252688
20241030_10-Q_edgar_data_945841_0000945841-24-000160_1.txt,9.03682666556461e-08,8.34474898709819e-08,629904,2024-10-30,945841,Pool Corp,061420,82515.0,0.024897050598318482
20241030_10-Q_edgar_data_96021_0000096021-24-000186_1.txt,1.9609667188166485e-07,1.650320359772495e-07,1295711,2024-10-30,96021,Sysco Corporation,010247,52038.0,0.03516448073167633
20241031_10-Q_edgar_data_1001250_0001001250-24-000177_1.txt,2.056730084346607e-07,1.1043240764424961e-07,1692025,2024-10-31,1001250,Estee Lauder Cos Inc (The),061567,82642.0,-0.2969559618028873
20241031_10-Q_edgar_data_1037868_0001037868-24-000053_1.txt,7.758469089256653e-08,8.323959407959937e-08,910909,2024-10-31,1037868,AMETEK Inc,001598,85257.0,0.1036940066636085
20241031_10-Q_edgar_data_1043604_0001043604-24-000154_1.txt,2.649918896623852e-07,1.676163099738193e-07,1533962,2024-10-31,1043604,Juniper Networks Inc,121718,86979.0,-0.021519732525096424
20241031_10-Q_edgar_data_1050915_0001050915-24-000159_1.txt,2.382969332473017e-07,1.5962824915020725e-07,1608835,2024-10-31,1050915,Quanta Services Inc.,066446,85792.0,-0.02565801480632368
20241031_10-Q_edgar_data_1058290_0001058290-24-000327_1.txt,1.650037057986268e-07,1.2733784408176704e-07,1854173,2024-10-31,1058290,Cognizant Technology Solutions Corp,111864,86158.0,0.044862095050404394
20241031_10-Q_edgar_data_106040_0000106040-24-000040_1.txt,3.65775392650725e-07,2.455591226904201e-07,1533916,2024-10-31,106040,Western Digital Corp,011399,66384.0,0.020062314773145795
20241031_10-Q_edgar_data_1065088_0001065088-24-000199_1.txt,8.69740668052363e-08,8.271722269182743e-08,1623348,2024-10-31,1065088,eBay Inc.,114524,86356.0,-0.04780800163046006
20241031_10-Q_edgar_data_1123360_0001123360-24-000036_1.txt,2.7367008680763817e-07,1.838178041500132e-07,2244108,2024-10-31,1123360,Global Payments Inc,141913,88873.0,0.09026705487005349
20241031_10-Q_edgar_data_1137774_0001137774-24-000247_1.txt,5.272016393155262e-08,7.65831703528564e-08,8395616,2024-10-31,1137774,Prudential Financial Inc,143356,89258.0,-0.014452365429848735
20241031_10-Q_edgar_data_1140536_0000950170-24-119420_1.txt,8.589705462539493e-08,4.151134320588376e-07,2944315,2024-10-31,1140536,Willis Towers Watson plc,144009,89017.0,0.057917516900732435
20241031_10-Q_edgar_data_1141391_0001141391-24-000202_1.txt,2.412888182883359e-07,1.302569733802238e-07,1378444,2024-10-31,1141391,Mastercard Inc,160225,91233.0,-0.008576316656554006
20241031_10-Q_edgar_data_1163165_0001163165-24-000052_1.txt,1.7684848290583712e-07,1.3489014821531402e-07,1567035,2024-10-31,1163165,Conocophillips,008549,13928.0,0.08035905692373069
20241031_10-Q_edgar_data_1166691_0001166691-24-000056_1.txt,3.4493477428225864e-08,3.1581648789022584e-08,973411,2024-10-31,1166691,Comcast Corp,003226,89525.0,0.045594034272742556
20241031_10-Q_edgar_data_1324404_0001324404-24-000026_1.txt,6.373242954850766e-08,8.323581693449914e-08,1295464,2024-10-31,1324404,CF Industries Holdings Inc,163946,90829.0,-0.007162462122914048
20241031_10-Q_edgar_data_1326801_0001326801-24-000081_1.txt,5.326583031657497e-07,3.090283492493313e-07,1822740,2024-10-31,1326801,Meta Platforms Inc,170617,13407.0,-0.05643208873036687
20241031_10-Q_edgar_data_1408198_0001408198-24-000170_1.txt,5.9354770049752774e-08,8.7596919468933e-08,1417516,2024-10-31,1408198,MSCI Inc,178507,92402.0,-0.012991121243949522
20241031_10-Q_edgar_data_14272_0000014272-24-000147_1.txt,3.971234101211821e-07,2.3923146106361864e-07,2101643,2024-10-31,14272,Bristol-Myers Squibb Co,002403,19393.0,0.026693066074707117
20241031_10-Q_edgar_data_1478242_0001478242-24-000117_1.txt,1.6097117572070684e-07,1.0822461721264086e-07,1110864,2024-10-31,1478242,IQVIA Holdings Inc,017928,13911.0,0.0010558278399661614
20241031_10-Q_edgar_data_1501585_0001501585-24-000042_1.txt,1.6419057832422997e-07,1.541898614310561e-07,1160383,2024-10-31,1501585,Huntington Ingalls Industries Inc,186310,12623.0,-0.21180949944894722
20241031_10-Q_edgar_data_1521332_0001521332-24-000073_1.txt,1.6502274012016506e-07,1.0678617829208418e-07,2534351,2024-10-31,1521332,Aptiv PLC,118122,13103.0,-0.24370521727926087
20241031_10-Q_edgar_data_1524472_0001524472-24-000045_1.txt,9.657539333250544e-08,7.551654640467857e-08,2013875,2024-10-31,1524472,Xylem Inc,189491,13035.0,-0.07289799018505672
20241031_10-Q_edgar_data_1543151_0001543151-24-000036_1.txt,4.92720531162546e-07,3.4736263401915415e-07,1681287,2024-10-31,1543151,Uber Technologies Inc,035077,18576.0,-0.08688945575099116
20241031_10-Q_edgar_data_1551182_0001551182-24-000041_1.txt,2.87261212434916e-07,1.9945491704641455e-07,1788424,2024-10-31,1551182,Eaton Corporation plc,004199,11762.0,0.027666759028410093
20241031_10-Q_edgar_data_1571949_0001571949-24-000017_1.txt,8.185245779965089e-08,7.691896403307427e-08,2699371,2024-10-31,1571949,Intercontinental Exchange Inc,163610,90993.0,-0.08755262528541174
20241031_10-Q_edgar_data_1590955_0000950170-24-119531_1.txt,1.2404057315742886e-07,3.676987753776053e-07,1434515,2024-10-31,1590955,Paycom Software Inc,020116,14579.0,0.3185363774543182
20241031_10-Q_edgar_data_1609711_0001609711-24-000167_1.txt,4.470338397520942e-07,2.847912560739029e-07,1566324,2024-10-31,1609711,GoDaddy Inc,023071,15315.0,0.06487265736994186
20241031_10-Q_edgar_data_1687229_0001687229-24-000074_1.txt,1.0979008073578785e-07,9.991605834741409e-08,1693498,2024-10-31,1687229,Invitation Homes Inc,030004,16581.0,-0.019148350423369376
20241031_10-Q_edgar_data_1705696_0001705696-24-000119_1.txt,6.473288688926774e-08,6.767107202159257e-08,1985486,2024-10-31,1705696,VICI Properties Inc,032580,17307.0,-0.06346651374161782
20241031_10-Q_edgar_data_1707925_0001628280-24-044457_1.txt,8.154541890720937e-08,8.176223477187717e-08,1170964,2024-10-31,1707925,Linde Plc,025124,18143.0,-0.04581040714335738
20241031_10-Q_edgar_data_1739940_0001739940-24-000033_1.txt,8.440811903451914e-08,5.5042244024392e-08,2739333,2024-10-31,1739940,The Cigna Group,002547,64186.0,-0.015613033937128318
20241031_10-Q_edgar_data_1781335_0001781335-24-000057_1.txt,1.1524782063760388e-07,7.09922816969034e-08,1416561,2024-10-31,1781335,Otis Worldwide Corp,036190,19286.0,0.0001398167341726264
20241031_10-Q_edgar_data_1800_0001628280-24-044602_1.txt,1.3386647390681056e-07,7.58741315817724e-08,1156564,2024-10-31,1800,Abbott Laboratories,001078,20482.0,-0.0025258866570980754
20241031_10-Q_edgar_data_277135_0000277135-24-000173_1.txt,9.290460378815381e-08,8.577496551919438e-08,819687,2024-10-31,277135,Grainger (W.W.) Inc,005256,52695.0,0.06392035287632525
20241031_10-Q_edgar_data_31462_0001558370-24-014051_1.txt,6.105021627840321e-08,7.235387633312747e-08,3448608,2024-10-31,31462,Ecolab Inc.,004213,70578.0,-0.054295134199695116
20241031_10-Q_edgar_data_318154_0000318154-24-000044_1.txt,2.1107989630080853e-07,1.6737041055439413e-07,1575264,2024-10-31,318154,Amgen Inc,001602,14008.0,-0.0032514784074295644
20241031_10-Q_edgar_data_319201_0000319201-24-000027_1.txt,2.285954444612239e-07,1.5715961386891317e-07,1798020,2024-10-31,319201,KLA Corp,006304,46886.0,-0.0550637029487111
20241031_10-Q_edgar_data_46080_0000046080-24-000167_1.txt,8.052967871827167e-08,7.662632955004844e-08,1415197,2024-10-31,46080,Hasbro Inc.,005518,52978.0,-0.07047209709260627
20241031_10-Q_edgar_data_55067_0001628280-24-044436_1.txt,1.560826680331406e-07,9.457527886775137e-08,1583022,2024-10-31,55067,Kellanova,006375,26825.0,-0.02194702896711842
20241031_10-Q_edgar_data_72903_0000072903-24-000199_1.txt,2.2665283696257163e-07,1.8311844079889166e-07,1717397,2024-10-31,72903,Xcel Energy Inc.,007977,23931.0,0.03149882055713271
20241031_10-Q_edgar_data_72971_0000072971-24-000243_1.txt,1.3518493476731984e-07,6.686269154472965e-08,7768040,2024-10-31,72971,Wells Fargo & Co,008007,38703.0,0.0848741901357013
20241031_10-Q_edgar_data_740260_0000740260-24-000248_1.txt,8.98751811226324e-08,7.642899702284484e-08,1622980,2024-10-31,740260,Ventas Inc.,110179,75819.0,-0.07209658480575498
20241031_10-Q_edgar_data_74208_0000074208-24-000081_1.txt,1.0878743846834097e-07,8.249212224008413e-08,2870750,2024-10-31,74208,UDR Inc,010894,59300.0,-0.029489974803193375
20241031_10-Q_edgar_data_764180_0000764180-24-000102_1.txt,6.182140743707176e-07,2.8371052842519974e-07,1796004,2024-10-31,764180,Altria Group Inc,008543,13901.0,0.05198894826098743
20241031_10-Q_edgar_data_811156_0000811156-24-000114_1.txt,1.1671304227780473e-07,1.5654094734594077e-07,2591958,2024-10-31,811156,CMS Energy Corp,003439,23229.0,-0.055151884666007955
20241031_10-Q_edgar_data_849399_0000849399-24-000081_1.txt,3.352498306494188e-07,2.000710721998552e-07,1319718,2024-10-31,849399,Gen Digital Inc,015855,75607.0,0.05906600543121776
20241031_10-Q_edgar_data_860730_0000950170-24-119581_1.txt,9.573478397620765e-08,3.068603528752031e-07,1333930,2024-10-31,860730,HCA Healthcare Inc,022260,12622.0,-0.05677844763721329
20241031_10-Q_edgar_data_872589_0001804220-24-000040_1.txt,7.996913884515605e-07,4.349648910266804e-07,1216723,2024-10-31,872589,Regeneron Pharmaceuticals Inc,023812,76614.0,-0.13808048764674552
20241031_10-Q_edgar_data_874716_0000874716-24-000139_1.txt,2.013898229483303e-07,1.8757053268404375e-07,1593284,2024-10-31,874716,IDEXX Laboratories Inc,024197,76709.0,-0.08437786906569256
20241031_10-Q_edgar_data_874761_0000874761-24-000070_1.txt,1.4694525682274399e-07,1.1924566792889192e-07,3752316,2024-10-31,874761,AES Corp (The),024216,76712.0,-0.14811949231503996
20241031_10-Q_edgar_data_879101_0000950170-24-119432_1.txt,4.0966500399962994e-08,3.646380168937559e-07,3180833,2024-10-31,879101,Kimco Realty Corp,024731,77129.0,-0.010570450158275735
20241031_10-Q_edgar_data_908255_0000908255-24-000043_1.txt,8.562386690095795e-08,1.0339382703577949e-07,2207726,2024-10-31,908255,BorgWarner Inc,028742,79545.0,0.015687758820752906
20241031_10-Q_edgar_data_910521_0000910521-24-000059_1.txt,1.7002334181332014e-07,1.5113024182483029e-07,945195,2024-10-31,910521,Deckers Outdoor Corp,029015,79686.0,-0.05108017103700069
20241031_10-Q_edgar_data_912595_0000950170-24-119555_1.txt,3.532291461621667e-08,3.036382778338537e-07,2359416,2024-10-31,912595,Mid-America Apartment Communities Inc,029649,80183.0,-0.013596796454954374
20241031_10-Q_edgar_data_92122_0000092122-24-000089_1.txt,1.1473119266046075e-07,1.0891897453665054e-07,4478389,2024-10-31,92122,Southern Co (The),009850,18411.0,-0.044771166277168484
20241031_10-Q_edgar_data_922621_0000922621-24-000023_1.txt,1.0059025217858397e-07,1.0799057090147769e-07,1500087,2024-10-31,922621,Erie Indemnity Co,061380,82486.0,-0.07241161562049847
20241031_10-Q_edgar_data_927628_0000927628-24-000306_1.txt,2.223727447164259e-07,1.302364867746248e-07,4953465,2024-10-31,927628,Capital One Financial Corp,030990,81055.0,0.12205121163090049
20241031_10-Q_edgar_data_93751_0000093751-24-000909_1.txt,7.150870185488093e-08,6.382749356077507e-08,7714052,2024-10-31,93751,State Street Corporation,010035,72726.0,0.018691524725525266
20241031_10-Q_edgar_data_9389_0001558370-24-014033_1.txt,3.18271508836609e-07,2.037709636185469e-07,2348536,2024-10-31,9389,Ball Corporation,001988,57568.0,-0.08412892601794131
20241031_10-Q_edgar_data_96943_0000096943-24-000148_1.txt,1.9017857425501704e-07,1.097336677583588e-07,1105800,2024-10-31,96943,Teleflex Inc,010407,44329.0,-0.16462878465509123
20241101_10-K_edgar_data_320193_0000320193-24-000123_1.txt,2.9079640512366725e-07,1.997414719665262e-07,1472650,2024-11-01,320193,Apple Inc,001690,14593.0,-0.04123895911004882
20241101_10-Q_edgar_data_1000697_0001193125-24-249126_1.txt,9.630858919036345e-08,3.127700684527984e-07,1050637,2024-11-01,1000697,Waters Corp,061574,82651.0,0.14682312586396873
20241101_10-Q_edgar_data_1018724_0001018724-24-000161_1.txt,5.211515897766396e-07,3.386712916067317e-07,1369568,2024-11-01,1018724,Amazon.com Inc,064768,84788.0,0.07869018645837933
20241101_10-Q_edgar_data_1034054_0001034054-24-000012_1.txt,7.089279911654433e-08,2.301317560728195e-08,3914984,2024-11-01,1034054,SBA Communications Corp,121382,86996.0,-0.08257204550582786
20241101_10-Q_edgar_data_1043277_0001043277-24-000051_1.txt,2.103920977257829e-07,1.0141691718856821e-07,1226503,2024-11-01,1043277,C.H. Robinson Worldwide Inc.,065609,85459.0,-0.0009242173122101516
20241101_10-Q_edgar_data_107815_0000107815-24-000250_1.txt,2.2727520152021245e-07,1.891545960285351e-07,1320158,2024-11-01,107815,Wisconsin Electric Power Co,013353,,
20241101_10-Q_edgar_data_1091667_0001091667-24-000123_1.txt,5.0168537903836385e-08,7.077709057050077e-08,842176,2024-11-01,1091667,Charter Communications Inc,126136,12308.0,0.1515321902770852
20241101_10-Q_edgar_data_1099219_0001099219-24-000257_1.txt,9.005288778939085e-08,9.318225839194093e-08,6885688,2024-11-01,1099219,MetLife Inc,133768,87842.0,-0.007828424727214012
20241101_10-Q_edgar_data_1113169_0001113169-24-000030_1.txt,4.0463889843529015e-08,5.859321239433489e-08,4919840,2024-11-01,1113169,T. Rowe Price Group Inc,012138,10138.0,0.04465855747777647
20241101_10-Q_edgar_data_1297996_0001558370-24-014149_1.txt,6.208036011993174e-07,4.072647687522831e-07,4234896,2024-11-01,1297996,Digital Realty Trust Inc,160991,90373.0,-0.046841248807279134
20241101_10-Q_edgar_data_1374310_0001628280-24-044657_1.txt,9.630491360786785e-08,1.2147726637491905e-07,2867224,2024-11-01,1374310,Cboe Global Markets Inc,184500,93429.0,-0.11285021232105064
20241101_10-Q_edgar_data_1390777_0001390777-24-000133_1.txt,1.180103598659893e-07,5.808098835095453e-08,4842343,2024-11-01,1390777,Bank of New York Mellon Corp (The),002019,49656.0,-0.017269250249485113
20241101_10-Q_edgar_data_1393818_0001193125-24-249809_1.txt,5.774677684531803e-07,4.846225295922374e-07,6738888,2024-11-01,1393818,Blackstone Inc,177088,92108.0,0.0027809611780598154
20241101_10-Q_edgar_data_1489393_0001489393-24-000046_1.txt,6.075468671357408e-08,7.94699530456556e-08,1534867,2024-11-01,1489393,LyondellBasell Industries NV,294524,12345.0,-0.04266017740335881
20241101_10-Q_edgar_data_1699150_0001628280-24-044749_1.txt,9.982235666238469e-08,8.959486211917297e-08,1870782,2024-11-01,1699150,Ingersoll Rand Inc,030098,16692.0,0.0302500465569282
20241101_10-Q_edgar_data_1748790_0001748790-24-000034_1.txt,1.3273352498849338e-07,1.333265007875976e-07,1180630,2024-11-01,1748790,Amcor Plc,100243,18724.0,-0.13084750640091114
20241101_10-Q_edgar_data_24741_0001437749-24-032912_1.txt,6.459854596708196e-08,9.53834509795377e-08,1496049,2024-11-01,24741,Corning Inc,003532,22293.0,-0.03494886803720365
20241101_10-Q_edgar_data_313927_0000950170-24-120026_1.txt,5.483008379569836e-08,3.523695014099628e-07,1700907,2024-11-01,313927,Church & Dwight Co Inc,003026,23393.0,-0.00815037453109646
20241101_10-Q_edgar_data_352541_0000352541-24-000104_1.txt,5.796196148730765e-08,6.08423233781243e-08,3408536,2024-11-01,352541,Alliant Energy Corporation,011554,58819.0,-0.110854061873773
20241101_10-Q_edgar_data_4977_0000004977-24-000167_1.txt,8.193400695668956e-08,1.151684344179429e-07,5470985,2024-11-01,4977,Aflac Incorporated,001449,57904.0,-0.022898090731477083
20241101_10-Q_edgar_data_50863_0000050863-24-000149_1.txt,2.758263353520435e-07,2.0080772878493881e-07,1706883,2024-11-01,50863,Intel Corp,006008,59328.0,0.17067931456788865
20241101_10-Q_edgar_data_51434_0000051434-24-000067_1.txt,1.6244141517786245e-07,8.807885501098605e-08,1680074,2024-11-01,51434,International Paper Company,006104,21573.0,0.003487550215518942
20241101_10-Q_edgar_data_65984_0000065984-24-000112_1.txt,2.29560133222595e-07,2.86614993753175e-07,7920490,2024-11-01,65984,Entergy corporation,007366,24010.0,-0.10517170126756192
20241101_10-Q_edgar_data_712515_0000712515-24-000048_1.txt,1.689724737611051e-07,1.238322143408026e-07,1520329,2024-11-01,712515,Electronic Arts Inc,016721,75828.0,0.012469143882168243
20241101_10-Q_edgar_data_713676_0000713676-24-000081_1.txt,1.4656649157110026e-07,5.811970364047285e-08,5972454,2024-11-01,713676,The PNC Financial Services Group Inc,008245,60442.0,0.031166326755001084
20241101_10-Q_edgar_data_715957_0000950170-24-119871_1.txt,4.467691868195669e-08,2.489529481379382e-07,6072638,2024-11-01,715957,Dominion Energy Inc,004029,64936.0,-0.09690162462083907
20241101_10-Q_edgar_data_721371_0000721371-24-000121_1.txt,3.382979291204052e-07,1.49121315231707e-07,1024298,2024-11-01,721371,Cardinal Health Inc,002751,21371.0,0.04119611690578018
20241101_10-Q_edgar_data_783325_0000107815-24-000248_1.txt,1.542960739074944e-07,1.2840575300169554e-07,2827100,2024-11-01,783325,WEC Energy Group Inc,011550,23536.0,-0.05028081716373012
20241101_10-Q_edgar_data_820027_0000820027-24-000094_1.txt,5.7133973050481055e-08,6.025856322774773e-08,5676457,2024-11-01,820027,Ameriprise Financial Inc,164708,90880.0,0.02806300694302233
20241101_10-Q_edgar_data_858470_0000858470-24-000121_1.txt,1.0257828876780387e-07,1.1846332963725629e-07,1229896,2024-11-01,858470,Coterra Energy Inc,020548,76082.0,-0.02770252194531131
20241101_10-Q_edgar_data_8670_0000008670-24-000030_1.txt,2.1230736070995885e-08,4.158585243687895e-08,6078189,2024-11-01,8670,Automatic Data Processing Inc,001891,44644.0,0.005781937674008253
20241101_10-Q_edgar_data_882835_0000882835-24-000044_1.txt,1.0399611200156169e-07,8.115269802107393e-08,860889,2024-11-01,882835,Roper Technologies Inc,024925,77338.0,0.01602830504283359
20241101_10-Q_edgar_data_885725_0000885725-24-000073_1.txt,1.5279583169559477e-07,1.297023680542683e-07,1743255,2024-11-01,885725,Boston Scientific Corp,025279,77605.0,-0.014148427457133739
20241101_10-Q_edgar_data_906345_0000906345-24-000041_1.txt,1.1156492337635754e-07,8.09892238426135e-08,892678,2024-11-01,906345,Camden Property Trust,028629,79452.0,-0.02400676689373471
20241101_10-Q_edgar_data_910606_0000950170-24-120019_1.txt,4.9379872863215904e-08,3.29055546639877e-07,2448982,2024-11-01,910606,Regency Centers Corp.,029099,79782.0,-0.014171925686738085
20241101_10-Q_edgar_data_915389_0000915389-24-000227_1.txt,9.472174855954593e-08,6.711514279633972e-08,1432185,2024-11-01,915389,Eastman Chemical Co,029392,80080.0,-0.0629362357979335
20241101_10-Q_edgar_data_922224_0000922224-24-000030_1.txt,8.872088353299624e-08,1.0823988242056147e-07,3395484,2024-11-01,922224,PPL Corp,008455,22517.0,-0.05494398898958874
20241101_10-Q_edgar_data_92230_0000092230-24-000079_1.txt,1.630159251117825e-07,5.538217698901777e-08,5139392,2024-11-01,92230,Truist Financial Corp,011856,71563.0,0.024982930441404205
20241101_10-Q_edgar_data_97210_0000950170-24-119923_1.txt,7.58113667561348e-08,3.3803402358772445e-07,3130036,2024-11-01,97210,Teradyne Inc,010453,51369.0,0.0029372822081572547
20241101_10-Q_edgar_data_97745_0000097745-24-000046_1.txt,7.935700216213037e-08,7.269327882094386e-08,1442463,2024-11-01,97745,Thermo Fisher Scientific Inc,010530,62092.0,-0.030670230137810117
20241104_10-Q_edgar_data_1048286_0001628280-24-044884_1.txt,4.621337198690003e-07,5.502955018434655e-07,1558311,2024-11-04,1048286,Marriott International Inc,028930,85913.0,0.029286591998485267
20241104_10-Q_edgar_data_1067983_0000950170-24-120241_1.txt,1.3661333658120892e-07,3.7978493098482273e-07,3443528,2024-11-04,1067983,Berkshire Hathaway Inc,002176,17778.0,-0.02198239630123977
20241104_10-Q_edgar_data_1136893_0001136893-24-000139_1.txt,7.041471077763618e-08,6.938818673921014e-08,5133310,2024-11-04,1136893,Fidelity National Information Services Inc,165993,89003.0,-0.05991209607071679
20241104_10-Q_edgar_data_11544_0000011544-24-000028_1.txt,1.5915909421137329e-07,1.4722646579133917e-07,2046609,2024-11-04,11544,Berkley (W.R.) Corp,014822,17743.0,0.004692660087645573
20241104_10-Q_edgar_data_1174922_0001174922-24-000160_1.txt,7.689900529646436e-08,8.87263918303553e-08,1315901,2024-11-04,1174922,Wynn Resorts Ltd,149318,89533.0,-0.16728964615016373
20241104_10-Q_edgar_data_1289490_0001628280-24-045038_1.txt,9.07392548143767e-08,7.064736695274078e-08,1266319,2024-11-04,1289490,Extra Space Storage Inc,160479,90305.0,-0.0075760141892307065
20241104_10-Q_edgar_data_1551152_0001551152-24-000040_1.txt,1.3817837989606113e-07,1.1547136942889125e-07,1774716,2024-11-04,1551152,AbbVie Inc,016101,13721.0,-0.06824699578396642
20241104_10-Q_edgar_data_1555280_0001555280-24-000332_1.txt,1.860593065484312e-07,1.308909861633238e-07,1646224,2024-11-04,1555280,Zoetis Inc,013721,13788.0,-0.07654566026659693
20241104_10-Q_edgar_data_1754301_0001628280-24-044851_1.txt,1.731299157209784e-07,1.234421103933823e-07,743889,2024-11-04,1754301,Fox Corp,034636,18420.0,0.0165963989510729
20241104_10-Q_edgar_data_1868275_0001868275-24-000069_1.txt,7.127945950356447e-08,1.0330374018590068e-07,2438935,2024-11-04,1868275,Constellation Energy Corp,040614,22623.0,-0.12091988450467872
20241104_10-Q_edgar_data_34088_0000034088-24-000068_1.txt,1.189387121177767e-07,6.509081037400779e-08,1316681,2024-11-04,34088,Exxon Mobil Corp,004503,11850.0,0.005238330109806677
20241104_10-Q_edgar_data_60086_0000060086-24-000196_1.txt,1.1158970015994955e-07,1.2511042547586538e-07,2347171,2024-11-04,60086,Loews Corp,006781,26710.0,9.030582022839795e-05
20241104_10-Q_edgar_data_731766_0000731766-24-000323_1.txt,1.0853501424402161e-07,7.781965477965238e-08,1228879,2024-11-04,731766,UnitedHealth Group Incorporated,010903,92655.0,0.03666232312883033
20241104_10-Q_edgar_data_759944_0000759944-24-000176_1.txt,1.3691284148584725e-07,9.89258435625902e-08,3776190,2024-11-04,759944,Citizens Financial Group Inc,021825,14889.0,0.04705778643652869
20241104_10-Q_edgar_data_78003_0000078003-24-000191_1.txt,3.8848284290036323e-07,2.498190013100073e-07,2398981,2024-11-04,78003,Pfizer Inc,008530,21936.0,-0.08217116393627899
20241104_10-Q_edgar_data_788784_0000950170-24-120749_1.txt,3.471571879253431e-08,3.431408848430827e-07,6107999,2024-11-04,788784,Public Service Enterprise Group Inc,008810,23712.0,-0.06541723280412182
20241104_10-Q_edgar_data_80661_0000080661-24-000045_1.txt,1.5546095900388479e-07,1.2629632993143754e-07,2257940,2024-11-04,80661,Progressive Corp (The),013341,64390.0,0.029103919765976816
20241104_10-Q_edgar_data_886982_0000886982-24-000025_1.txt,2.316802183095277e-07,1.5193812135537385e-07,7264458,2024-11-04,886982,Goldman Sachs Group Inc (The),114628,86868.0,0.0862594372765435
20241104_10-Q_edgar_data_895421_0000895421-24-000491_1.txt,1.0292964228908873e-07,6.175245656136784e-08,6025408,2024-11-04,895421,Morgan Stanley,012124,69032.0,0.06016278894413074
20241104_10-Q_edgar_data_906107_0000950170-24-120716_1.txt,4.0096272043495636e-08,3.158373987590145e-07,3281027,2024-11-04,906107,Equity Residential,028733,79547.0,0.015449987192856174
20241105_10-Q_edgar_data_1000228_0001000228-24-000064_1.txt,1.4327017149024228e-07,8.134045530870618e-08,1723151,2024-11-05,1000228,Henry Schein Inc,061494,82581.0,-0.10932435808499519
20241105_10-Q_edgar_data_1037540_0001656423-24-000059_1.txt,2.611024948828211e-07,2.3519912556263625e-07,2984146,2024-11-05,1037540,BXP Inc,064925,85058.0,-0.03317882658415172
20241105_10-Q_edgar_data_1095073_0001095073-24-000046_1.txt,9.915382351148309e-08,9.403220062945635e-08,2155103,2024-11-05,1095073,Everest Group Ltd,061388,82303.0,0.008845389996609443
20241105_10-Q_edgar_data_1097149_0001097149-24-000060_1.txt,3.461338838445968e-07,2.0822448239557365e-07,1421469,2024-11-05,1097149,Align Technology Inc,141384,88860.0,0.015132277866362953
20241105_10-Q_edgar_data_1281761_0001281761-24-000097_1.txt,1.306925438742482e-07,1.0368490726001933e-07,4254436,2024-11-05,1281761,Regions Financial Corp,004674,35044.0,0.06666667951709293
20241105_10-Q_edgar_data_1316835_0000950170-24-121436_1.txt,5.2981033000803044e-08,2.705799185422026e-07,939227,2024-11-05,1316835,Builders FirstSource Inc,163036,90720.0,0.011251248552003101
20241105_10-Q_edgar_data_1321655_0001321655-24-000209_1.txt,7.084409460226429e-07,4.98470283156077e-07,1345630,2024-11-05,1321655,Palantir Technologies Inc,036910,19788.0,0.4012524396942303
20241105_10-Q_edgar_data_1383312_0001383312-24-000051_1.txt,1.5707374577632234e-07,1.3525256336234e-07,1128811,2024-11-05,1383312,Broadridge Financial Solutions Inc,176928,91849.0,0.02557056171677652
20241105_10-Q_edgar_data_1389170_0000950170-24-121370_1.txt,4.64421675607476e-08,3.376316169367231e-07,2587441,2024-11-05,1389170,Targa Resources Corp,185532,12476.0,0.09877702558932211
20241105_10-Q_edgar_data_1404912_0001404912-24-000029_1.txt,8.608499795461645e-08,8.967817862927401e-08,7858804,2024-11-05,1404912,KKR & Co Inc,179741,11990.0,0.08606606658158733
20241105_10-Q_edgar_data_1413447_0001413447-24-000089_1.txt,1.0837288939243332e-07,6.067963941007991e-08,1875737,2024-11-05,1413447,NXP Semiconductors NV,184725,12084.0,-0.09509010362673298
20241105_10-Q_edgar_data_1474735_0001437749-24-033337_1.txt,2.322459577708269e-07,1.6601952044810373e-07,1272701,2024-11-05,1474735,Generac Holdings Inc,183736,93246.0,0.08926131298486562
20241105_10-Q_edgar_data_1510295_0001510295-24-000079_1.txt,1.2907046640070193e-07,1.5646504954846449e-07,1934494,2024-11-05,1510295,Marathon Petroleum Corp,186989,12872.0,0.023250859386027
20241105_10-Q_edgar_data_1666700_0001666700-24-000036_1.txt,1.836926897833205e-07,1.7276046359100681e-07,1769279,2024-11-05,1666700,DuPont  De Nemours Inc,004060,16851.0,-0.03172315202273546
20241105_10-Q_edgar_data_26172_0000026172-24-000046_1.txt,8.234406273793657e-08,6.022210258102926e-08,2002859,2024-11-05,26172,Cummins Inc.,003650,41080.0,0.047292082968197535
20241105_10-Q_edgar_data_35527_0000035527-24-000249_1.txt,2.1243872446688881e-07,9.920527528126974e-08,5464929,2024-11-05,35527,Fifth Third Bancorp,004640,34746.0,0.04856214216211385
20241105_10-Q_edgar_data_36104_0000036104-24-000072_1.txt,1.9243508950551145e-07,1.0145862730234249e-07,3797033,2024-11-05,36104,U.S. Bancorp,004723,66157.0,0.028115791312298466
