file,avg_tfidf_finneg,avg_tfidf_h4n,doc_length
20231027_10-Q_edgar_data_74208_0000074208-23-000066_1.txt,9.961678824341418e-08,7.749332458743785e-08,2853612
20231027_10-Q_edgar_data_820313_0001558370-23-016952_1.txt,1.2386529278747666e-07,9.598442928163791e-08,2066515
20231027_10-Q_edgar_data_851968_0000851968-23-000097_1.txt,2.1712520503944218e-07,1.046780899727646e-07,1774061
20231027_10-Q_edgar_data_879101_0001437749-23-029222_1.txt,7.733139124932294e-08,9.378927640308926e-08,1679235
20231027_10-Q_edgar_data_906345_0000906345-23-000045_1.txt,7.215856148856622e-08,7.197389222222192e-08,918235
20231027_10-Q_edgar_data_91142_0000091142-23-000099_1.txt,4.283994557181456e-08,4.850338517786204e-08,15450424
20231027_10-Q_edgar_data_915389_0000915389-23-000170_1.txt,1.5012529769647686e-07,8.708974564990975e-08,1540292
20231027_10-Q_edgar_data_920522_0000920522-23-000042_1.txt,1.3293406829868745e-07,1.0428035909819745e-07,1521876
20231027_10-Q_edgar_data_93751_0000093751-23-000694_1.txt,9.222194169757066e-08,7.620750125577127e-08,4928634
20231027_10-Q_edgar_data_943819_0000943819-23-000029_1.txt,1.341985700344703e-07,1.2872464356255514e-07,878139
20231030_10-Q_edgar_data_1097864_0001628280-23-035450_1.txt,8.606166333286236e-08,7.609852787009485e-08,1518431
20231030_10-Q_edgar_data_1393311_0001393311-23-000096_1.txt,1.1138095857580407e-07,8.027591134536794e-08,1307432
20231030_10-Q_edgar_data_24741_0001437749-23-029347_1.txt,4.1102310776072086e-08,9.533989115115644e-08,1405205
20231030_10-Q_edgar_data_28412_0000028412-23-000238_1.txt,2.2597008991509317e-07,1.1247517767855983e-07,3015721
20231030_10-Q_edgar_data_60086_0000060086-23-000177_1.txt,1.0133629960604219e-07,1.2188165874986973e-07,2643308
20231030_10-Q_edgar_data_765880_0001628280-23-035504_1.txt,8.558944386420967e-08,1.0001870463206186e-07,2107009
20231030_10-Q_edgar_data_920148_0000920148-23-000081_1.txt,2.4474606861315333e-07,1.4525539313373807e-07,1277939
20231030_10-Q_edgar_data_92380_0000092380-23-000049_1.txt,2.9703300789680827e-07,2.3673613255813633e-07,1803690
20231030_10-Q_edgar_data_93556_0000093556-23-000031_1.txt,1.3294532741319016e-07,1.2415578791199904e-07,1742725
20231031_10-Q_edgar_data_1037868_0001037868-23-000056_1.txt,6.994176077556357e-08,8.207411442472941e-08,927094
20231031_10-Q_edgar_data_1123360_0001123360-23-000039_1.txt,6.862430934388112e-08,6.075784085517122e-08,2006927
20231031_10-Q_edgar_data_1274494_0001274494-23-000025_1.txt,1.2403376344555804e-07,1.0303487410564132e-07,1702216
20231031_10-Q_edgar_data_1336920_0001336920-23-000061_1.txt,1.4744441959785112e-07,1.0240440406343982e-07,1237517
20231031_10-Q_edgar_data_1408198_0001408198-23-000055_1.txt,5.824556202211887e-08,8.438221455543774e-08,1276265
20231031_10-Q_edgar_data_1510295_0001510295-23-000078_1.txt,8.411051475748582e-08,1.2385653521677866e-07,1907017
20231031_10-Q_edgar_data_1524472_0001524472-23-000041_1.txt,9.595212373264183e-08,8.023692023607193e-08,1984637
20231031_10-Q_edgar_data_1551182_0001551182-23-000029_1.txt,5.8997561264442765e-08,5.741909977400407e-08,1553430
20231031_10-Q_edgar_data_1579241_0001579241-23-000050_1.txt,5.7263632656503306e-08,5.583281068532616e-08,1290073
20231031_10-Q_edgar_data_1590895_0001590895-23-000122_1.txt,1.0751286003428312e-07,1.0335690162995622e-07,1744015
20231031_10-Q_edgar_data_1596532_0001596532-23-000274_1.txt,5.433803355534501e-07,3.516398843825385e-07,1137536
20231031_10-Q_edgar_data_1932393_0001932393-23-000125_1.txt,1.1342971640361772e-07,6.853463679988966e-08,2092349
20231031_10-Q_edgar_data_315213_0000315213-23-000105_1.txt,1.1249254099453299e-07,8.414679673903826e-08,807392
20231031_10-Q_edgar_data_318154_0000318154-23-000064_1.txt,1.8841367209183172e-07,1.429144170621189e-07,1640213
20231031_10-Q_edgar_data_34088_0000034088-23-000056_1.txt,1.8105547884077344e-07,8.27220153244456e-08,1185843
20231031_10-Q_edgar_data_51143_0000051143-23-000032_1.txt,7.330572936712022e-08,6.803439242407627e-08,5317802
20231031_10-Q_edgar_data_70858_0000070858-23-000272_1.txt,1.3867848124004238e-07,6.076625242288074e-08,8424044
20231031_10-Q_edgar_data_72971_0000072971-23-000170_1.txt,1.808407792970516e-07,9.467219986239505e-08,8757818
20231031_10-Q_edgar_data_73124_0000073124-23-000196_1.txt,1.206873520666236e-07,6.67556555074691e-08,4243738
20231031_10-Q_edgar_data_732717_0000732717-23-000057_1.txt,7.164994905602834e-08,1.0200295074304809e-07,1931438
20231031_10-Q_edgar_data_766704_0000766704-23-000031_1.txt,6.170092039875886e-08,6.113172013946837e-08,2210160
20231031_10-Q_edgar_data_788784_0000788784-23-000008_1.txt,8.699080904305152e-08,1.0784316384735096e-07,3516899
20231031_10-Q_edgar_data_80661_0000080661-23-000049_1.txt,1.2798908245127335e-07,1.0800879923625338e-07,2399308
20231031_10-Q_edgar_data_877212_0000877212-23-000143_1.txt,1.4534433100326197e-07,1.0645132391948882e-07,1006736
20231031_10-Q_edgar_data_879169_0000879169-23-000041_1.txt,4.892707708316691e-07,4.130744295776803e-07,1120278
20231031_10-Q_edgar_data_8818_0000008818-23-000018_1.txt,1.2706171984825558e-07,6.445666987999024e-08,929100
20231031_10-Q_edgar_data_914208_0000914208-23-000479_1.txt,5.6020833670248435e-08,7.263526167936367e-08,1326388
20231031_10-Q_edgar_data_92230_0000092230-23-000084_1.txt,1.8081443161377717e-07,5.45301438858892e-08,4715746
20231101_10-K_edgar_data_804328_0000804328-23-000055_1.txt,5.407177824425588e-07,3.115593354961052e-07,1596430
20231101_10-Q_edgar_data_1001250_0001001250-23-000177_1.txt,7.678115416361264e-08,7.427979810774738e-08,1499380
20231101_10-Q_edgar_data_1013462_0001013462-23-000055_1.txt,5.268946582166742e-07,3.493913740558716e-07,1365221
20231101_10-Q_edgar_data_1039684_0001039684-23-000081_1.txt,1.1377551004360168e-07,1.3535142844097898e-07,1679888
20231101_10-Q_edgar_data_1051470_0001051470-23-000162_1.txt,1.6329643113515764e-07,9.370497731414444e-08,1094971
20231101_10-Q_edgar_data_107263_0000107263-23-000027_1.txt,1.4363221934994827e-07,1.0834153944330559e-07,1741497
20231101_10-Q_edgar_data_1090727_0001090727-23-000054_1.txt,9.443421599011322e-08,9.903682074881791e-08,2140360
20231101_10-Q_edgar_data_1095073_0001095073-23-000048_1.txt,1.6338638018184898e-07,1.237099243766705e-07,2160874
20231101_10-Q_edgar_data_1103982_0001103982-23-000075_1.txt,1.219580121124176e-07,1.0065266095365218e-07,1991754
20231101_10-Q_edgar_data_1111711_0001111711-23-000041_1.txt,1.1378726609869352e-07,2.477905605777921e-07,1536289
20231101_10-Q_edgar_data_1121788_0000950170-23-057115_1.txt,2.4619734829459905e-08,4.009272147547596e-08,1560773
20231101_10-Q_edgar_data_1126328_0001104659-23-113318_1.txt,6.295956214914792e-08,6.399922950715415e-08,11589173
20231101_10-Q_edgar_data_1156375_0001156375-23-000190_1.txt,6.955572106879906e-08,7.835903191307722e-08,1008118
20231101_10-Q_edgar_data_1316835_0000950170-23-057261_1.txt,4.972440043558309e-08,6.19321894892359e-08,1038757
20231101_10-Q_edgar_data_1402057_0001402057-23-000169_1.txt,7.521417541208533e-08,7.682844223544176e-08,1068890
20231101_10-Q_edgar_data_1410636_0001410636-23-000122_1.txt,3.1894597542360805e-07,2.2661507442510053e-07,1322420
20231101_10-Q_edgar_data_1442145_0001437749-23-029653_1.txt,1.6476472252598748e-07,1.3970236187800558e-07,1719552
20231101_10-Q_edgar_data_1466258_0001466258-23-000209_1.txt,1.5772297128365862e-07,1.135320514253388e-07,1415045
20231101_10-Q_edgar_data_1478242_0001478242-23-000101_1.txt,1.641796210432273e-07,1.026225942561167e-07,1106042
20231101_10-Q_edgar_data_1559720_0001559720-23-000020_1.txt,1.6930800205828723e-07,1.269704408154803e-07,1166193
20231101_10-Q_edgar_data_1637459_0001637459-23-000143_1.txt,1.4717390052861108e-07,1.203446991630057e-07,1952037
20231101_10-Q_edgar_data_1748790_0001748790-23-000036_1.txt,1.3859377045747735e-07,1.346124173115069e-07,1152103
20231101_10-Q_edgar_data_1800_0001628280-23-035957_1.txt,9.826387054468855e-08,6.729539888503558e-08,1129147
20231101_10-Q_edgar_data_18230_0000018230-23-000056_1.txt,9.464649549654288e-08,6.113417469390354e-08,2991490
20231101_10-Q_edgar_data_19617_0000019617-23-000524_1.txt,1.6695747209893985e-07,1.1443697806070884e-07,8592079
20231101_10-Q_edgar_data_21076_0000021076-23-000048_1.txt,3.162788148398709e-07,1.0612273606087579e-07,1013558
20231101_10-Q_edgar_data_2488_0000002488-23-000195_1.txt,2.617616403009303e-07,1.9440751578446905e-07,1149125
20231101_10-Q_edgar_data_36104_0001193125-23-268341_1.txt,2.1974284208560638e-07,3.763382080141384e-07,3717774
20231101_10-Q_edgar_data_46080_0000046080-23-000095_1.txt,8.837681449163117e-08,1.0540139995076949e-07,1509693
20231101_10-Q_edgar_data_48898_0001628280-23-035804_1.txt,1.0894895443397496e-07,6.150887215620133e-08,1434264
20231101_10-Q_edgar_data_49071_0000049071-23-000064_1.txt,1.1878629732484663e-07,9.584776891467495e-08,1672339
20231101_10-Q_edgar_data_64803_0000064803-23-000047_1.txt,1.732856869194409e-07,1.216157663582785e-07,2896759
20231101_10-Q_edgar_data_827052_0000827052-23-000084_1.txt,2.6941361918594054e-07,1.625818586248942e-07,3175810
20231101_10-Q_edgar_data_860731_0000860731-23-000037_1.txt,8.215715008454626e-08,7.851092423059377e-08,1356596
20231101_10-Q_edgar_data_874716_0000874716-23-000128_1.txt,7.078495164620505e-08,1.0083376490226899e-07,1493035
20231101_10-Q_edgar_data_885725_0000885725-23-000048_1.txt,1.6271956322874804e-07,1.3647019095523236e-07,1754725
20231101_10-Q_edgar_data_896159_0000896159-23-000016_1.txt,1.0390903730584722e-07,8.425276518598186e-08,4569988
20231101_10-Q_edgar_data_899051_0000899051-23-000076_1.txt,1.7933002033799216e-07,1.1706738307533393e-07,4345915
20231101_10-Q_edgar_data_915913_0000915913-23-000180_1.txt,1.1727028014361511e-07,9.728616074620159e-08,1417078
20231101_10-Q_edgar_data_916076_0000950170-23-057372_1.txt,5.733787909514939e-08,7.053609569021058e-08,2440780
20231101_10-Q_edgar_data_936340_0000936340-23-000189_1.txt,9.48699080504194e-08,1.259287080293999e-07,2895497
20231101_10-Q_edgar_data_96021_0000096021-23-000201_1.txt,2.495182311848433e-07,2.0120578992274622e-07,1314177
20231102_10-Q_edgar_data_1013871_0001013871-23-000022_1.txt,1.7119044206316346e-07,1.4304707898797813e-07,2610939
20231102_10-Q_edgar_data_101778_0000101778-23-000146_1.txt,8.896827839524326e-08,1.1918215034797789e-07,1732032
20231102_10-Q_edgar_data_1020569_0001020569-23-000214_1.txt,5.775272908303711e-08,1.765934895307986e-07,2585945
20231102_10-Q_edgar_data_1038357_0001038357-23-000094_1.txt,1.9838244144022507e-07,1.0492449476193291e-07,1099134
20231102_10-Q_edgar_data_10456_0001628280-23-036195_1.txt,1.7445879088738437e-07,1.513907391834677e-07,1735115
20231102_10-Q_edgar_data_1047862_0001047862-23-000161_1.txt,2.4814598471409033e-07,1.3130358647230552e-07,2838457
20231102_10-Q_edgar_data_1048286_0001628280-23-036256_1.txt,1.1705475009357547e-07,9.646765039268016e-08,1037924
20231102_10-Q_edgar_data_1050915_0001050915-23-000164_1.txt,3.242878170056343e-07,1.9947734782586776e-07,1613442
20231102_10-Q_edgar_data_1058290_0001058290-23-000330_1.txt,1.337605580449787e-07,1.1074085400572352e-07,1883610
20231102_10-Q_edgar_data_1063761_0001558370-23-017324_1.txt,4.1936383041819405e-08,5.03381699870672e-08,2501298
20231102_10-Q_edgar_data_1075531_0001075531-23-000061_1.txt,1.0037286426280741e-07,1.0032232621394617e-07,1457106
20231102_10-Q_edgar_data_107815_0000107815-23-000228_1.txt,1.9363686114924133e-07,1.9176275188975418e-07,1293206
20231102_10-Q_edgar_data_1099219_0001099219-23-000268_1.txt,1.037120516783523e-07,9.934525893659095e-08,8457074
20231102_10-Q_edgar_data_1109357_0001109357-23-000097_1.txt,7.484742392103195e-08,7.222204917798554e-08,6139455
20231102_10-Q_edgar_data_1137774_0001137774-23-000117_1.txt,6.17270849041003e-08,8.290968004152325e-08,9608509
20231102_10-Q_edgar_data_1163165_0001163165-23-000031_1.txt,1.468568802419097e-07,1.0533279289767283e-07,1832963
20231102_10-Q_edgar_data_1267238_0001267238-23-000052_1.txt,1.16336495313285e-07,1.0922268357641468e-07,1845678
20231102_10-Q_edgar_data_1324404_0001324404-23-000025_1.txt,1.7029435887656658e-07,1.1916634250389398e-07,1411716
20231102_10-Q_edgar_data_1326160_0001326160-23-000191_1.txt,7.556387702446811e-08,7.351769489312255e-08,6248560
20231102_10-Q_edgar_data_1335258_0001335258-23-000102_1.txt,1.1916591401882114e-07,1.129259763542411e-07,1113438
20231102_10-Q_edgar_data_1370637_0001370637-23-000080_1.txt,3.8614846030414176e-07,2.3827821221230718e-07,1318282
20231102_10-Q_edgar_data_1383312_0001383312-23-000049_1.txt,3.6065347905353345e-07,2.495467841577623e-07,1247654
20231102_10-Q_edgar_data_1389170_0000950170-23-058137_1.txt,3.68970641798503e-08,6.278117492009066e-08,3271267
20231102_10-Q_edgar_data_1501585_0001501585-23-000033_1.txt,1.6538158474157445e-07,1.7391666298190627e-07,1128318
20231102_10-Q_edgar_data_1521332_0001521332-23-000060_1.txt,1.4723964426544016e-07,9.655157509844945e-08,2438400
20231102_10-Q_edgar_data_1555280_0001555280-23-000247_1.txt,1.5695467957168624e-07,1.137529617484591e-07,1596858
20231102_10-Q_edgar_data_1571949_0001571949-23-000019_1.txt,4.676670541934425e-08,5.0683694751071686e-08,12104311
20231102_10-Q_edgar_data_1590955_0000950170-23-058167_1.txt,8.787015726352395e-08,6.966122750774859e-08,1732642
20231102_10-Q_edgar_data_1604778_0001604778-23-000100_1.txt,1.1651767984238336e-07,8.421003829814546e-08,793642
20231102_10-Q_edgar_data_1633917_0001633917-23-000156_1.txt,3.7454783034542035e-07,2.3219633327890284e-07,3032988
20231102_10-Q_edgar_data_1666700_0001666700-23-000087_1.txt,1.7134196245232964e-07,1.5724887055939756e-07,1742922
20231102_10-Q_edgar_data_1739940_0001739940-23-000025_1.txt,1.1680968630577582e-07,6.118547078116576e-08,2763467
20231102_10-Q_edgar_data_1754301_0001628280-23-036233_1.txt,2.7281099952097147e-07,1.78095132948049e-07,747706
20231102_10-Q_edgar_data_1841666_0001784031-23-000025_1.txt,1.7068571051326144e-07,1.2434159213612422e-07,2066192
20231102_10-Q_edgar_data_24545_0000024545-23-000020_1.txt,1.0167977723612434e-07,1.0080465436060602e-07,1494510
20231102_10-Q_edgar_data_26172_0000026172-23-000045_1.txt,9.2356307347717e-08,8.00524333429765e-08,2123867
20231102_10-Q_edgar_data_31462_0001558370-23-017421_1.txt,5.641757214756468e-08,3.8426848134628676e-08,3271116
20231102_10-Q_edgar_data_34903_0000034903-23-000064_1.txt,6.788300277381e-08,7.2723449516621e-08,982256
20231102_10-Q_edgar_data_4281_0000004281-23-000020_1.txt,1.6514828873913294e-07,9.028934119013592e-08,1224742
20231102_10-Q_edgar_data_4447_0001628280-23-036393_1.txt,1.1246594473071631e-07,1.8658803996105161e-07,1067637
20231102_10-Q_edgar_data_4904_0000004904-23-000121_1.txt,1.6920431110877968e-07,1.3795332933439603e-07,7007324
20231102_10-Q_edgar_data_4977_0000004977-23-000177_1.txt,6.78817755695118e-08,1.1753497844188064e-07,5895487
20231102_10-Q_edgar_data_5272_0000005272-23-000045_1.txt,1.3614217829137728e-07,9.486307668503435e-08,8251275
20231102_10-Q_edgar_data_59478_0000059478-23-000284_1.txt,1.9338943219445647e-07,1.1392313826552552e-07,1700593
20231102_10-Q_edgar_data_63908_0000063908-23-000101_1.txt,1.374170115507086e-07,8.534735220348483e-08,942330
20231102_10-Q_edgar_data_64040_0000064040-23-000193_1.txt,1.086891432041317e-07,8.0868766988266e-08,1933050
20231102_10-Q_edgar_data_65984_0000065984-23-000094_1.txt,2.461539391074078e-07,2.8966325463036384e-07,8325728
20231102_10-Q_edgar_data_68505_0000068505-23-000045_1.txt,8.756571168521083e-08,7.08605214276658e-08,1676163
20231102_10-Q_edgar_data_713676_0000713676-23-000079_1.txt,2.471732049464424e-07,8.230859505125189e-08,5191197
20231102_10-Q_edgar_data_75362_0000950170-23-058179_1.txt,6.743359047106635e-08,5.4422686573215084e-08,4515395
20231102_10-Q_edgar_data_764622_0000764622-23-000103_1.txt,2.781116704441515e-07,2.1304758847456575e-07,2363234
20231102_10-Q_edgar_data_783325_0000107815-23-000226_1.txt,1.1496711902539662e-07,1.27957367909012e-07,2673868
20231102_10-Q_edgar_data_818479_0000818479-23-000084_1.txt,2.3551183304849584e-07,1.6707327696979822e-07,1741465
20231102_10-Q_edgar_data_820027_0000820027-23-000105_1.txt,6.042945975075813e-08,6.504127688536681e-08,6621493
20231102_10-Q_edgar_data_821189_0000821189-23-000051_1.txt,1.7505830682183912e-07,1.786122750563863e-07,970836
20231102_10-Q_edgar_data_827054_0000827054-23-000185_1.txt,4.71845881606424e-07,3.2394369786289834e-07,1545092
20231102_10-Q_edgar_data_8670_0000008670-23-000040_1.txt,1.7171244970045875e-08,3.3961596194892005e-08,7615158
20231102_10-Q_edgar_data_872589_0001804220-23-000031_1.txt,6.372216543536538e-07,4.021169558280086e-07,1365752
20231102_10-Q_edgar_data_874761_0000874761-23-000080_1.txt,1.1198428153355183e-07,1.0011623384471165e-07,3542224
20231102_10-Q_edgar_data_882835_0000882835-23-000052_1.txt,1.315247127959573e-07,9.894172091366762e-08,934136
20231102_10-Q_edgar_data_891103_0000891103-23-000114_1.txt,1.3437696157362871e-07,1.101107627032391e-07,988131
20231102_10-Q_edgar_data_906107_0000950170-23-058214_1.txt,2.6299813191302104e-08,4.9932896721006814e-08,3968428
20231102_10-Q_edgar_data_908255_0000908255-23-000051_1.txt,1.1170483230787695e-07,9.835832141719312e-08,2134121
20231102_10-Q_edgar_data_91576_0000091576-23-000125_1.txt,1.6374612862604648e-07,1.0053774129162572e-07,5657204
20231102_10-Q_edgar_data_92122_0000092122-23-000101_1.txt,1.4807065598821547e-07,1.1584026535248551e-07,4702741
20231102_10-Q_edgar_data_922224_0000922224-23-000049_1.txt,1.2522369237084635e-07,1.1258914039264842e-07,3530728
20231102_10-Q_edgar_data_927628_0000927628-23-000296_1.txt,2.628847632425882e-07,1.4469386905542884e-07,4827469
20231102_10-Q_edgar_data_927653_0000927653-23-000083_1.txt,3.7119287345707907e-07,2.166907780641353e-07,1633609
20231102_10-Q_edgar_data_93410_0000093410-23-000088_1.txt,3.3623643843368923e-07,2.2561514374774254e-07,1566310
20231102_10-Q_edgar_data_9389_0001558370-23-017394_1.txt,3.45982206746911e-07,2.2068038247234702e-07,2227535
20231103_10-K_edgar_data_320193_0000320193-23-000106_1.txt,2.0069859614297263e-07,1.461208033521456e-07,1438115
20231103_10-Q_edgar_data_1032208_0001032208-23-000057_1.txt,1.548657957752049e-07,1.2453812170677963e-07,4145923
20231103_10-Q_edgar_data_103379_0000103379-23-000018_1.txt,1.0510166854231812e-07,1.3293853541796027e-06,1583274
20231103_10-Q_edgar_data_1043277_0001043277-23-000036_1.txt,1.6027476444233613e-07,9.83849718696901e-08,1118587
20231103_10-Q_edgar_data_109380_0000109380-23-000172_1.txt,1.4208578147873968e-07,7.810823195199553e-08,4679742
20231103_10-Q_edgar_data_1097149_0001097149-23-000082_1.txt,4.894290672097535e-07,2.946449936333835e-07,1542530
20231103_10-Q_edgar_data_1120193_0001120193-23-000031_1.txt,2.536105932621281e-07,1.548164560252605e-07,1920123
20231103_10-Q_edgar_data_1145197_0001145197-23-000076_1.txt,7.321070338572622e-08,8.208943567052774e-08,1058548
20231103_10-Q_edgar_data_11544_0000011544-23-000023_1.txt,1.2677555854129485e-07,1.2740274392076353e-07,2041418
20231103_10-Q_edgar_data_1324424_0001324424-23-000060_1.txt,1.4508784860307826e-07,1.0425419013796812e-07,1041323
20231103_10-Q_edgar_data_1352010_0001352010-23-000051_1.txt,9.134190953291264e-08,9.63280954383841e-08,1666300
20231103_10-Q_edgar_data_1374310_0001558370-23-017503_1.txt,8.611448249757777e-08,9.33134369848324e-08,3437747
20231103_10-Q_edgar_data_1390777_0001390777-23-000103_1.txt,1.1805646001761305e-07,5.67560171593528e-08,4889694
20231103_10-Q_edgar_data_1393818_0001193125-23-270358_1.txt,3.976024283566347e-07,4.0909121460190386e-07,5543563
20231103_10-Q_edgar_data_1534701_0001534701-23-000148_1.txt,1.3835655920273145e-07,1.2501597130680268e-07,1643910
20231103_10-Q_edgar_data_1682852_0001682852-23-000042_1.txt,7.356059428414611e-08,9.078073972763032e-08,1734807
20231103_10-Q_edgar_data_1699150_0001628280-23-036698_1.txt,1.6222816712741595e-07,1.247015102052193e-07,1863608
20231103_10-Q_edgar_data_1944048_0001944048-23-000102_1.txt,2.0710199361834718e-07,1.947939032960019e-07,1786454
20231103_10-Q_edgar_data_310158_0001628280-23-036717_1.txt,1.6962434758457044e-07,1.174240075387749e-07,2211295
20231103_10-Q_edgar_data_310764_0000310764-23-000116_1.txt,9.330891121538232e-08,8.176927884584808e-08,1049134
20231103_10-Q_edgar_data_313927_0000950170-23-058681_1.txt,6.741778966371173e-08,7.162244536154711e-08,2000719
20231103_10-Q_edgar_data_352541_0000352541-23-000108_1.txt,4.824141911742514e-08,5.5696982944100197e-08,3400749
20231103_10-Q_edgar_data_721371_0000721371-23-000084_1.txt,6.050393929385504e-07,3.2593969712167695e-07,1251724
20231103_10-Q_edgar_data_740260_0000740260-23-000188_1.txt,1.170020067400119e-07,8.348132613889839e-08,1622501
20231103_10-Q_edgar_data_749251_0000749251-23-000052_1.txt,8.321301937462334e-08,7.618453181494821e-08,1298487
20231103_10-Q_edgar_data_75677_0000950170-23-058590_1.txt,8.085136764471935e-08,5.2138886065530384e-08,2242815
20231103_10-Q_edgar_data_813828_0000813828-23-000033_1.txt,1.8081028145281286e-07,1.065549995115954e-07,1474911
20231103_10-Q_edgar_data_831001_0000831001-23-000132_1.txt,1.997406810066188e-07,1.2349919239380658e-07,10804362
20231103_10-Q_edgar_data_831259_0000831259-23-000037_1.txt,7.381254550867411e-08,1.0247121527252297e-07,2449066
20231103_10-Q_edgar_data_864749_0000864749-23-000191_1.txt,9.121926729991919e-08,6.497610948478865e-08,1315869
20231103_10-Q_edgar_data_886982_0000886982-23-000011_1.txt,2.4633925669066693e-07,1.590584228042102e-07,7324170
20231103_10-Q_edgar_data_895421_0000895421-23-000441_1.txt,7.017968213740155e-08,4.584613004139113e-08,5765368
20231103_10-Q_edgar_data_906163_0000906163-23-000155_1.txt,8.471215776798229e-08,1.0434891186558028e-07,1009300
20231103_10-Q_edgar_data_915912_0000915912-23-000018_1.txt,1.7669904024172637e-07,1.4352317817926226e-07,1736207
20231103_10-Q_edgar_data_96943_0000096943-23-000102_1.txt,1.515475609146248e-07,8.096935515881181e-08,998290
20231103_10-Q_edgar_data_97210_0000950170-23-058679_1.txt,5.884181461419028e-08,5.8343870797715395e-08,3727237
20231103_10-Q_edgar_data_97745_0000097745-23-000069_1.txt,8.389118028851355e-08,7.465692932549504e-08,1351734
20231106_10-Q_edgar_data_1067983_0000950170-23-058993_1.txt,8.459618767600973e-08,6.990055621195314e-08,4640971
20231106_10-Q_edgar_data_1070750_0001070750-23-000133_1.txt,7.975447149857504e-08,9.576889699468688e-08,1342495
20231106_10-Q_edgar_data_1551152_0001551152-23-000045_1.txt,1.6393640893650026e-07,1.340437387495236e-07,1683229
20231106_10-Q_edgar_data_1868275_0001868275-23-000080_1.txt,1.1854209986884323e-07,1.254661081624645e-07,2727156
20231106_10-Q_edgar_data_320335_0000320335-23-000054_1.txt,4.456584507610715e-08,6.441889722437578e-08,4772323
20231106_10-Q_edgar_data_36270_0000950170-23-059364_1.txt,7.912701784101802e-08,6.988701352431878e-08,9166867
20231106_10-Q_edgar_data_731766_0000731766-23-000064_1.txt,6.479822227583944e-08,7.108802381093241e-08,1159591
20231106_10-Q_edgar_data_759944_0000759944-23-000149_1.txt,1.7568832597000127e-07,1.2441653412267763e-07,3836551
20231106_10-Q_edgar_data_865752_0001104659-23-114789_1.txt,9.56464876992376e-08,2.345707308077924e-07,2141703
20231106_10-Q_edgar_data_878927_0000950170-23-059408_1.txt,8.163857443423538e-08,6.958128846250836e-08,717162
20231106_10-Q_edgar_data_910606_0000950170-23-059213_1.txt,6.661383022107823e-08,6.693589206781681e-08,3137998
20231107_10-Q_edgar_data_1000697_0001193125-23-271909_1.txt,9.460007560260752e-08,3.4068092608857347e-07,1110423
20231107_10-Q_edgar_data_1034054_0001034054-23-000008_1.txt,1.6941483301437565e-07,7.903063840548947e-08,4170236
20231107_10-Q_edgar_data_1037540_0001656423-23-000047_1.txt,1.0232227891321557e-07,1.232352698058003e-07,2708569
20231107_10-Q_edgar_data_1041061_0001041061-23-000050_1.txt,1.2050737584692523e-07,1.0149330421921492e-07,1150894
20231107_10-Q_edgar_data_106040_0000106040-23-000034_1.txt,1.816630353624863e-07,1.3443175808187563e-07,1334097
20231107_10-Q_edgar_data_1069183_0001558370-23-018023_1.txt,1.9734011207895155e-07,1.4762416998102086e-07,2149776
20231107_10-Q_edgar_data_1136869_0000950170-23-060232_1.txt,8.293962253886217e-08,6.195115260334316e-08,2867939
20231107_10-Q_edgar_data_1136893_0001136893-23-000148_1.txt,1.0982462665130519e-07,1.2273237053320407e-07,1419138
20231107_10-Q_edgar_data_1262039_0001262039-23-000038_1.txt,4.897472349273085e-07,3.062403132724101e-07,1354632
20231107_10-Q_edgar_data_1281761_0001281761-23-000057_1.txt,1.4320452737882058e-07,1.1689779080785211e-07,3975667
20231107_10-Q_edgar_data_1413447_0001413447-23-000107_1.txt,1.8099326123297695e-07,8.576363088649187e-08,1031165
20231107_10-Q_edgar_data_1474735_0001437749-23-030646_1.txt,2.613320580355191e-07,1.8011349099562134e-07,1176658
20231107_10-Q_edgar_data_1543151_0001543151-23-000039_1.txt,5.222622564522834e-07,3.535308126060749e-07,1686162
20231107_10-Q_edgar_data_1711269_0001711269-23-000041_1.txt,9.435066780304382e-08,6.047323757411757e-08,3033520
20231107_10-Q_edgar_data_1757898_0001757898-23-000013_1.txt,1.78165989745702e-07,1.1242355706508934e-07,1386244
20231107_10-Q_edgar_data_31791_0000031791-23-000014_1.txt,1.525616123691409e-07,1.0338674307209948e-07,1467161
20231107_10-Q_edgar_data_35527_0000035527-23-000254_1.txt,1.963081530257314e-07,9.473256395889018e-08,5891552
20231107_10-Q_edgar_data_37785_0000037785-23-000178_1.txt,1.187590912847281e-07,1.0435198268357284e-07,1793108
20231107_10-Q_edgar_data_712515_0000712515-23-000048_1.txt,1.7326129127611988e-07,1.3314042336586433e-07,1539363
20231107_10-Q_edgar_data_726728_0000726728-23-000115_1.txt,1.6091448447527145e-07,1.2408351266085748e-07,1780356
20231107_10-Q_edgar_data_72741_0000072741-23-000020_1.txt,1.7092509638521262e-07,1.1665424842859004e-07,3096767
20231107_10-Q_edgar_data_753308_0000753308-23-000058_1.txt,1.2643313927618902e-07,1.0276440487277194e-07,2427560
20231107_10-Q_edgar_data_76334_0000076334-23-000064_1.txt,1.6385847142684844e-07,7.948878682398068e-08,1019473
20231107_10-Q_edgar_data_797468_0000797468-23-000092_1.txt,1.888621732766389e-07,1.3681562584366892e-07,1288217
